"발생일시","관할해경서","발생해역","발생유형","발생원인","기상특보","사고선박수","구조인원","부상인원","사망인원","실종인원","사고위치","위도","경도","선종1","톤수1","선종2","톤수2","선종3","톤수3"
"2011-09-05 09:10","제주","영해","좌초","운항부주의","양호","1","7","0","0","0","제주 한림 비양도 서방 0.5마일 해상","33|24|66","126|12|97","어선","40",,,,
"2011-09-05 08:20","태안","영해","기관고장","정비불량","양호","1","2","0","0","0","충남 보령시 외연도 서방 1마일 해상","36|13|0","126|10|0","어선","4.11",,,,
"2011-09-04 18:45","인천","영해","표류","연료고갈","양호","1","5","0","0","0","영흥도 용담리 500M 앞해상","37|15|38","126|30|22","기타","1.5",,,,
"2011-09-04 17:45","평택","항계내","추진기장애","운항부주의","양호","1","3","0","0","0","제부도 서방 0.7마일 해상","000|00|00","000|00|00","모터보트","0.25",,,,
"2011-09-04 13:18","인천","영해","표류","정비불량","양호","1","3","0","0","0","인천 옹진군 영흥면 창서 앞 500M해상","37|09|11","126|21|17","낚시어선","1.5",,,,
"2011-09-04 07:47","인천","협수로","표류","정비불량","양호","1","2","0","0","0","무의도 동방 약 3.7마일","37|23|00","126|30|00","어선","7",,,,
"2011-09-04 06:57","태안","영해","전복","기타","양호","1","2","0","0","0","보령시 천수만내 사도해상","36|27|08","126|25|58","어선","0.97",,,,
"2011-09-03 21:30","포항","영해-EEZ","기관고장","정비불량","양호","1","9","0","0","0","강구 동방 30마일","36|13|00","130|00|00","어선","39",,,,
"2011-09-02 13:40","인천","항계내","화재","관리소홀","양호","1","0","0","0","0","인천 남동구 소래습지생태공원 소염교 좌측 200미터부근","000|00|00","00|00|00","어선","4.5",,,,
"2011-09-02 12:40","목포","영해","추진기장애","운항부주의","양호","1","3","0","0","0","전남 신안군 만지도 남방 0.4마일","35|07|46","126|10|67","어선","6.44",,,,
"2011-09-02 12:10","목포","영해","추진기장애","운항부주의","양호","1","1","0","0","0","전남 신안군 임자면 소노록도 남방 1.2마일 해상","35|04|00","125|58|00","낚시어선","7.93",,,,
"2011-09-02 07:30","통영","영해-EEZ","화재","정비불량","양호","1","8","0","0","0","통영시 국도 남동방 17.5마일","34|17|00","128|37|00","어선","100.07",,,,
"2011-09-02 06:03","통영","항계내","표류","정비불량","양호","1","1","0","0","0","경남 고성군.읍 수남리 남포항 방파제 앞 약 300미터 해상","34|57|08","128|19|10","기타","0.5",,,,
"2011-09-01 21:10","태안","영해","충돌","운항부주의","양호","2","4","0","0","0","태안군 안면읍 두여해수욕장 앞 해상","36|32|60","126|18|59","어선","7.93","어선","4.82",,
"2011-09-01 20:10","목포","영해","침수","정비불량","양호","1","1","0","0","0","전남 신안군 임자도 남서 약 0.5마일","35|03|53","126|08|83","기타","12",,,,
"2011-09-01 14:56","태안","영해","충돌","운항부주의","양호","2","7","0","0","0","태안군 안면읍 미포항 앞 해상","0|0|0","0|0|0","어선","1.11","어선","2.87",,
"2011-09-01 14:10","부산","항계내","침수","기타","양호","1","1","0","0","0","부산 남외항 N-2 묘지","35|03|41","129|01|64","기타","2.75",,,,
"2011-09-01 05:20","여수","항계내","침수","적재불량","양호","1","1","0","0","0","여수시 신항 내","34|45|07","127|45|20","예부선","580",,,,
"2011-08-31 17:24","목포","영해","충돌","운항부주의","양호","2","21","0","0","0","전남 진도군 맹골도 북동방 1.7마일","34|13|00","125|54|00","어선","14","기타","450",,
"2011-08-31 15:00","태안","영해","충돌","운항부주의","양호","2","22","0","0","0","보령시 오천면 황도 북서방 7마일 해상","36|15|0","125|49|0","화물선","11395","어선","29",,
"2011-08-30 18:20","인천","영해","표류","정비불량","양호","1","4","0","0","0","영종도 서방 11마일","37|28|00","126|07|00","어선","12",,,,
"2011-08-30 13:55","평택","항계내","기관고장","운항부주의","양호","1","2","0","0","0","비경도 북서방 0.5마일 해상","000|00|00","00|00|00","어선","0.8",,,,
"2011-08-30 10:00","태안","영해","침수","정비불량","양호","1","2","0","0","0","보령시 오천면 호도 남서방 3.6마일 해상","36|15|30","126|11|20","어선","4.11",,,,
"2011-08-30 09:15","통영","항계내","기타","운항부주의","양호","2","41","0","0","0","거제시 남부면 근포선착장 서방 약 1마일해상","34|43|38","128|34|46","유도선","24","어선","3.88",,
"2011-08-30 06:30","동해","영해","기관고장","정비불량","양호","1","1","0","0","0","임원항 동방 약 9마일 해상","37|19|15","129|33|10","어선","3.89",,,,
"2011-08-30 05:07","인천","영해","표류","기타","양호","1","4","0","0","0","자월도 인근해상","37|17|00","126|19|00","어선","4.22",,,,
"2011-08-30 04:00","통영","항계내","좌초","운항부주의","양호","1","0","0","0","0","해간도 남서방 0.15마일","34|51|70","128|27|85","예부선","462",,,,
"2011-08-29 21:57","서귀포","항계내","표류","관리소홀","양호","1","0","0","0","0","서귀포항","33|14|00","126|34|00","기타","0.1",,,,
"2011-08-29 13:50","평택","영해","기관고장","정비불량","양호","1","1","0","0","0","안산시 대부동 타구봉도 앞 해상","000|00|00","000|00|00","어선","0.43",,,,
"2011-08-29 12:50","서귀포","항계내","전복","운항부주의","황천5급","1","3","0","0","0","화순금모래해변 소금악 앞 해상","33|14|07","126|19|00","기타","0.1",,,,
"2011-08-29 11:00","부산","영해","침수","정비불량","양호","1","1","0","0","0","부산 강서구 신호대교 남방 300m","35|05|20","128|53|55","어선","0.66",,,,
"2011-08-28 15:25","인천","영해","표류","기타","양호","1","6","0","0","0","인천시 자월도와 서어벌 사이 해상","37|14|55","126|22|19","기타","1.5",,,,
"2011-08-28 13:30","여수","영해","화재","화기취급부주의","양호","1","0","0","0","0","여수시 돌산읍 우두리 해양조선소","34|44|00","127|45|30","어선","1000",,,,
"2011-08-28 13:21","통영","항계내","좌초","운항부주의","양호","1","1","0","0","0","거제시 가배리 육구단 ~ 구도 인근해상","34|47|26","128|32|30","낚시어선","9.77",,,,
"2011-08-28 11:20","평택","영해","기관고장","정비불량","양호","1","2","0","0","0","대난지도 인근해상","37|03|12","126|25|15","모터보트","0",,,,
"2011-08-27 17:10","여수","영해","기관고장","운항부주의","양호","1","20","0","0","0","여수시 광도 남방 7.5마일","34|08|90","127|31|70","낚시어선","9.77",,,,
"2011-08-27 15:47","인천","영해","기관고장","관리소홀","양호","1","6","0","0","0","인천시 자월도 선착장","37|15|00","126|19|00","낚시어선","0.5",,,,
"2011-08-27 13:00","통영","항계내","침수","운항부주의","양호","1","2","0","0","0","통영시 삼덕 삼덕조선소 뒤쪽 축양장 앞 해상","34|47|41","128|22|54","어선","1.9",,,,
"2011-08-27 12:25","군산","항계내","기관고장","운항부주의","양호","1","2","0","0","0","군산시 옥도면 연도 북방 0.5마일해상","36|05|42","126|25|85","어선","3",,,,
"2011-08-27 09:28","통영","영해","표류","정비불량","양호","1","2","0","0","0","비진도 남쪽해상","0|0|0","0|0|0","어선","3.55",,,,
"2011-08-27 08:40","포항","영해","타기고장","정비불량","양호","1","4","0","0","0","경주시 감포읍 소재 전촌항 동방 0.5마일 해상","35|47|28","129|29|40","낚시어선","4.32",,,,
"2011-08-27 05:10","태안","영해","충돌","운항부주의","양호",,,,,,"보령시 오천면 장고도 등대 북서방 0.5마일 해상","0|0|0","0|0|0",,,,,,
"2011-08-27 03:30","태안","영해","좌초","운항부주의","양호","1","1","0","0","0","태안군 소원면 의항항 서방 0.1마일","0|0|0","0|0|0","어선","7.31",,,,
"2011-08-26 18:35","목포","영해","기타","운항부주의","양호","1","3","0","0","0","전남 진도군 조도군 관매도 교서 인근 해상","34|13|00","126|02|00","예부선","52",,,,
"2011-08-26 15:10","목포","영해","추진기장애","관리소홀","양호","1","2","0","0","0","전남 신안군 임자면 재원도 남동 약 0.5마일","35|04|00","126|00|00","어선","4.98",,,,
"2011-08-26 12:20","태안","영해","기관고장","정비불량","양호","1","3","0","0","0","보령시 원산도 인근 해상","36|19|0","126|24|0","모터보트","1.53",,,,
"2011-08-26 10:45","속초","영해","기관고장","관리소홀","양호","1","2","0","0","0","주문진항 남동방 2.5M","37|52|00","128|53|00","어선","0.65",,,,
"2011-08-26 09:50","목포","영해","기관고장","관리소홀","양호","1","7","0","0","0","전남 진도군 조도면 만재도 남방 3마일 해상","34|09|00","125|27|50","어선","29",,,,
"2011-08-26 09:06","군산","항계내","침수","정비불량","양호","1","1","0","0","0","위도 남방 1.5마일 해상","35|33|00","126|16|00","어선","5.46",,,,
"2011-08-26 06:30","여수","영해","기관고장","운항부주의","양호","1","19","0","0","0","여수시 삼산면 백도 남동방 6마일 해상","33|57|00","127|34|00","낚시어선","9.77",,,,
"2011-08-25 16:20","울산","영해-EEZ","기관고장","정비불량","황천5급","1","9","0","0","0","울산 북구 정자항 동방 52마일","35|35|00","130|32|00","어선","29",,,,
"2011-08-25 14:00","군산","항계내","침수","운항부주의","양호","1","1","0","0","0","부안군 변산면 궁항 이순신세트장 앞 1.8마일 해상","35|36|28","126|27|88","어선","4.24",,,,
"2011-08-25 10:57","군산","항계내","기관고장","정비불량","양호","1","1","0","0","0","홍원항 광암등대 북방 2마일 해상","36|11|00","126|28|00","어선","2.63",,,,
"2011-08-25 10:00","통영","항계내","좌초","운항부주의","양호","1","1","0","0","0","통영시 용초도 남방 약 10m해상","34|44|09","128|29|23","어선","1.97",,,,
"2011-08-24 18:30","평택","항계내","추진기장애","운항부주의","양호","1","3","0","0","0","입파도 북동방 1.2마일 해상","37|07|80","126|33|50","요트","6",,,,
"2011-08-24 17:15","목포","영해","표류","관리소홀","양호","1","0","0","0","0","전남 신안군 압해면 송공리앞 해상 역도 남방 2마일","34|48|00","126|12|00","기타","2",,,,
"2011-08-24 16:06","태안","영해","침수","운항부주의","양호","1","1","0","0","0","태안군 근흥면 마도 북서방 0.4마일 해상","36|41|31","126|07|29","어선","2.57",,,,
"2011-08-24 05:00","인천","항계내","기타","운항부주의","양호","1","22","9","0","0","인천대교 w-4교각 (오른쪽 주탑 오른쪽 세번째 교각) 충돌방지공","37|24|00","126|31|00","낚시어선","9.77",,,,
"2011-08-24 05:00","인천","항계내","기타","운항부주의","양호",,,,,,"신항만 공사 현장 인근해상","37|19|55","126|35|23",,,,,,
"2011-08-24 02:13","군산","항계내","기관고장","운항부주의","양호","1","5","0","0","0","십이동파도 동방 1마일 해상","35|59|50","126|16|60","어선","11",,,,
"2011-08-23 08:59","울산","항계내","전복","운항부주의","양호","1","1","0","0","0","울산 동구 전하만 방파제 앞 해상","35|30|32","129|26|48","어선","1.26",,,,
"2011-08-23 02:40","동해","항계내","침수","기타","양호","1","1","0","0","0","삼척시 원덕읍 임원항 내","0|0|0","0|0|0","어선","3.89",,,,
"2011-08-22 20:54","인천","항계내","표류","정비불량","양호","1","2","0","0","0","인천대교 주탑 부근","37|25|30","126|34|30","어선","7.93",,,,
"2011-08-22 17:00","목포","항계내","침수","관리소홀","양호","1","0","0","0","0","목포시 삼학도 요트마리나 계류장","34|46|56","126|23|17","요트","2.59",,,,
"2011-08-22 12:04","인천","영해","표류","정비불량","양호","1","6","0","0","0","초치도 근해","37|20|09","126|19|55","어선","10",,,,
"2011-08-22 11:00","속초","영해","기관고장","관리소홀","양호","1","1","0","0","0","고성군 토성면 봉포리 동방 3M","38|14|54","128|37|51","어선","1.13",,,,
"2011-08-22 10:00","동해","항계내","기관고장","기타","양호","1","1","0","0","0","삼척항 동방 3마일","0|0|0","0|0|0","어선","2.68",,,,
"2011-08-21 17:57","인천","협수로","표류","정비불량","양호","1","4","0","0","0","무의도 인근해상","37|19|00","126|15|00","어선","0.6",,,,
"2011-08-21 16:30","속초","영해","기관고장","정비불량","양호","1","1","0","0","0","속초 조도 남동 200m 해상","38|11|54","128|36|57","모터보트","1",,,,
"2011-08-21 13:55","평택","영해","기관고장","정비불량","양호","1","4","0","0","0","입파도 북방 0.8마일","37|07|50","126|31|50","모터보트","5.32",,,,
"2011-08-21 13:55","인천","협수로","표류","정비불량","양호","1","2","0","0","0","옹진군 영흥면 창서 인근해상","37|10|34","126|23|57","기타","0.5",,,,
"2011-08-21 12:50","목포","영해","기관고장","관리소홀","양호","1","3","0","0","0","전남 영광군 홍농읍 영광원전 배수구 앞 500미터 해상","35|24|00","126|23|00","어선","0.66",,,,
"2011-08-21 10:43","여수","영해","기관고장","기타","양호","1","2","0","0","0","고흥군 외나로도 남서방 약 6마일 해상","34|27|00","127|27|00","어선","14",,,,
"2011-08-21 09:45","태안","영해","기관고장","정비불량","저시정","1","2","0","0","0","태안군 원북면 학암포 의항 사이 해상","36|53|20","126|10|29","기타","0.23",,,,
"2011-08-21 09:10","울산","영해","전복","운항부주의","양호","1","1","0","0","0","울산 울주군 서생면 신고리원전 비학마을 앞 해상","35|19|49","129|18|47","어선","1.7",,,,
"2011-08-21 08:43","울산","영해","침수","정비불량","양호","1","1","0","0","0","울산 동구 주전동 주전동방 2마일 해상","35|34|2","129|29|54","어선","1.42",,,,
"2011-08-21 05:55","태안","영해","침수","정비불량","양호","1","3","0","0","0","서산시 지곡면 증왕리 선착장 앞 해상","0|0|0","0|0|0","모터보트","0",,,,
"2011-08-20 19:35","여수","영해","기관고장","정비불량","양호","1","16","0","0","0","여수시 삼산면 광도 북방 3마일 해상","34|18|80","127|33|70","낚시어선","9.77",,,,
"2011-08-20 19:10","제주","영해-EEZ","기관고장","정비불량","양호","1","4","0","0","0","추자 서방 17마일","33|55|00","125|57|00","어선","9.77",,,,
